ID_Codigo;ID;Anexo;Titulo_Anexo;Item_Anexo;Descritivo;Tratamento;Perc_Reducao;Perc_Aliquota_Aplicavel;Tributo;Tipo_Classificacao;Codigo;Codigo_Normalizado;Nivel_Codigo;Base_Legal;Linha_Agrupadora;Condicionantes_Observacoes
259;198;V;Dispositivos de acessibilidade proprios para pessoas com deficiencia submetidos a reducao de 60%;3.2;Relógio despertador vibratório e/ou luminoso;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;9105.11.00;91051100;8 digitos (item completo);Art. 132;Nao;Aliquota zero na hipotese do art. 145, II
260;199;V;Dispositivos de acessibilidade proprios para pessoas com deficiencia submetidos a reducao de 60%;3.3;Unidades de entrada de dados tipo mouse controláveis pelo movimento dos olhos para deficientes;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;8471.60.53;84716053;8 digitos (item completo);Art. 132;Nao;Aliquota zero na hipotese do art. 145, II
261;200;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;1;Acetato de dextroalfatocoferol;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2936.28.12;29362812;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
262;201;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;2;Acetato de lisina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2922.41.90;29224190;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
263;202;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;3;Acetato de potássio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2915.29.90;29152990;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
264;203;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;4;Acetato de sódio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2915.29.10;29152910;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
265;204;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;5;Acetato de zinco;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2915.29.90;29152990;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
266;205;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;6;Acetiltirosina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2922.50.39;29225039;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
267;206;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;7;Ácido acético;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2915.21.00;29152100;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
268;207;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;8;Ácido ascórbico;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2936.27.10;29362710;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
269;208;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;9;Ácido aspártico;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2922.49.90;29224990;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
270;209;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;10;Ácido cítrico;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2918.14.00;29181400;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
271;210;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;11;Ácido fólico;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2936.29.11;29362911;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
272;211;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;12;Ácido glutâmico;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2922.42.10;29224210;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
273;212;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;13;Ácido málico;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2918.19.90;29181990;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
274;213;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;14;Ácido selenioso;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2811.19.90;28111990;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
275;214;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;15;Água para injeção;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2002.10.00;20021000;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
276;215;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;16;Alanilglutamina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2922.49.90;29224990;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
277;216;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;17;Alanina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2922.49.90;29224990;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
278;217;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;18;Albumina humana;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;3002.12.36;30021236;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
279;218;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;19;Arginina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2925.29.19;29252919;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
280;219;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;20;Asparagina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2922.49.90;29224990;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
281;220;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;21;Bicarbonato de sódio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2836.30.00;28363000;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
282;221;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;22;Biotina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2936.29.31;29362931;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
283;222;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;23;Cianocobalamina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2936.26.10;29362610;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
284;223;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;24;Cistina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2930.90.39;29309039;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
285;224;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;25;Cloreto crômico;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2827.39.93;28273993;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
286;225;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;26;Cloreto de cálcio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2827.20.10;28272010;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
287;225;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;26;Cloreto de cálcio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2827.20.90;28272090;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
288;226;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;27;Cloreto de magnésio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2827.31.10;28273110;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
289;226;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;27;Cloreto de magnésio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2827.31.90;28273190;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
290;227;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;28;Cloreto de manganês;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2827.39.95;28273995;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
291;228;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;29;Cloreto de potássio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;3104.20.10;31042010;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
292;228;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;29;Cloreto de potássio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;3104.20.90;31042090;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
293;229;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;30;Cloreto de sódio;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2501.00.90;25010090;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
294;230;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;31;Cloreto de zinco;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2827.39.98;28273998;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
295;231;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;32;Cloridrato de piridoxina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2936.25.20;29362520;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
296;232;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;33;Cloridrato de tiamina;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2936.22.10;29362210;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
297;233;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;34;Cocarboxilase;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2936.22.90;29362290;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
298;234;VI;Composicoes para nutricao enteral ou parenteral e composicoes especiais e formulas nutricionais para pessoas com erros inatos do metabolismo submetidas a reducao de 60%;35;Colecalciferol;Reducao de 60%;60.0;40.0;IBS e CBS;NCM/SH;2936.29.21;29362921;8 digitos (item completo);Art. 133, par. 1;Nao;Lista revisada a cada 120 dias por ato conjunto MF/CGIBS (art. 134). Aliquota zero quando adquiridas por orgaos publicos (art. 146, par. 2)
